Frame,x,y
0,0.099,0.066
1,0.088,0.066
2,0.088,0.066
3,0.077,0.066
4,0.071,0.066
5,0.066,0.072
6,0.055,0.072
7,0.055,0.072
8,0.049,0.079
9,0.055,0.079
10,0.06,0.079
11,0.06,0.079
12,0.071,0.086
13,0.082,0.079
14,0.104,0.072
15,0.132,0.072
16,0.181,0.066
17,0.225,0.059
18,0.225,0.059
19,0.269,0.059
20,0.346,0.066
21,0.39,0.066
22,0.445,0.066
23,0.495,0.059
24,0.538,0.053
25,0.538,0.053
26,0.571,0.039
27,0.604,0.039
28,0.654,0.039
29,0.703,0.026
30,0.753,0.033
31,0.797,0.013
32,0.846,0.02
33,0.885,0.007
34,0.907,0.007
35,0.912,0.0
36,0.907,0.0
37,0.907,0.007
38,0.912,0.007
39,0.901,0.013
40,0.885,0.026
41,0.863,0.039
42,0.835,0.066
43,0.791,0.099
44,0.742,0.145
45,0.698,0.184
46,0.665,0.224
47,0.621,0.276
48,0.538,0.342
49,0.445,0.414
50,0.341,0.5
51,0.242,0.625
52,0.17,0.724
53,0.17,0.724
54,0.121,0.803
55,0.082,0.862
56,0.011,0.961
57,0.0,0.98
58,0.005,0.987
59,0.005,0.987
60,0.005,0.993
61,0.0,1.0
62,0.005,1.0
63,0.022,1.0
64,0.027,0.987
65,0.027,0.98
66,0.044,0.98
67,0.06,0.961
68,0.077,0.947
69,0.093,0.947
70,0.11,0.941
71,0.137,0.921
72,0.176,0.914
73,0.209,0.914
74,0.253,0.914
75,0.302,0.908
76,0.357,0.895
77,0.423,0.901
78,0.5,0.908
79,0.56,0.908
80,0.615,0.908
81,0.67,0.908
82,0.725,0.914
83,0.769,0.908
84,0.813,0.908
85,0.857,0.901
86,0.923,0.901
87,0.923,0.901
88,0.978,0.901
89,0.995,0.888
90,1.0,0.895
91,1.0,0.895
92,0.989,0.888
93,0.984,0.868
94,0.984,0.868
95,0.978,0.862
96,0.973,0.849
97,0.973,0.836
98,0.962,0.822
99,0.956,0.816
